  expid     ra   dec     ut fil  time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal  twi       program  blockID
 983745  133.0   1.0  00:45   r    60  1.18  1.25  0.07   0.12  0.53            eFEDS11  2021-04-12T00:45:00.000     0.7500    0         eFEDS        8
 983746  134.0  -1.0  00:46   r    60  1.15  1.39  0.05   0.12  0.43            eFEDS18  2021-04-12T00:46:00.000     0.7667    0         eFEDS        8
 983747  135.0   1.0  00:48   r    60  1.17  1.38  0.08   0.10  0.43            eFEDS12  2021-04-12T00:48:00.000     0.8000    0         eFEDS        8
 983748  135.0   3.0  00:49   r    60  1.20  1.29  0.11   0.08  0.48             eFEDS4  2021-04-12T00:49:00.000     0.8167    0         eFEDS        8
 983749  136.0  -1.0  00:51   r    60  1.15  1.27  0.04   0.10  0.52            eFEDS22  2021-04-12T00:51:00.000     0.8500    0         eFEDS        8
 983750  137.0   3.0  00:52   r    60  1.20  1.27  0.11   0.08  0.49             eFEDS5  2021-04-12T00:52:00.000     0.8667    0         eFEDS        8
 983751  137.0   1.0  00:54   r    60  1.17  1.19  0.06   0.10  0.59            eFEDS13  2021-04-12T00:54:00.000     0.9000    0         eFEDS        8
 983752  138.0  -1.0  00:55   r    60  1.15  1.34  0.04   0.14  0.47            eFEDS19  2021-04-12T00:55:00.000     0.9167    0         eFEDS        8
 983753  139.0   1.0  00:57   r    60  1.17  1.29  0.07   0.10  0.49            eFEDS14  2021-04-12T00:57:00.000     0.9500    0         eFEDS        8
 983754  139.0   3.0  00:58   r    60  1.20  1.34  0.11   0.08  0.44             eFEDS6  2021-04-12T00:58:00.000     0.9667    0         eFEDS        8
 983755  140.0  -1.0  01:00   r    60  1.15  1.40  0.05   0.13  0.43            eFEDS23  2021-04-12T01:00:00.000     1.0000    0         eFEDS        8
 983756  141.0   3.0  01:01   r    60  1.20  1.35  0.11   0.05  0.43             eFEDS7  2021-04-12T01:01:00.000     1.0167    0         eFEDS        8
 983757  141.0   1.0  01:03   r    60  1.17  1.31  0.07   0.11  0.48            eFEDS15  2021-04-12T01:03:00.000     1.0500    0         eFEDS        8
 983758  142.0  -1.0  01:04   r    60  1.15  1.30  0.07   0.06  0.49            eFEDS20  2021-04-12T01:04:00.000     1.0667    0         eFEDS        8
 983759  150.0   3.1  01:06   g    10  1.20  1.40  0.14   0.15  0.44           COSMOS-1  2021-04-12T01:06:00.000     1.1000    0           DDF        9
 983761  150.0   3.1  01:09   g    60  1.20  1.43  0.19   0.13  0.40           COSMOS-1  2021-04-12T01:09:00.000     1.1500    0           DDF        9
 983762  150.0   3.1  01:10   r    86  1.20  1.22  0.11   0.06  0.53           COSMOS-1  2021-04-12T01:10:00.000     1.1667    0           DDF        9
 983763  150.0   3.1  01:12   i   130  1.20  1.18 -0.05   0.03  0.61           COSMOS-1  2021-04-12T01:12:00.000     1.2000    0           DDF        9
 983764  149.2   1.8  01:15   g    60  1.18  1.29  0.17   0.15  0.51           COSMOS-2  2021-04-12T01:15:00.000     1.2500    0           DDF        9
 983765  149.2   1.8  01:16   r    86  1.18  1.22  0.09   0.09  0.54           COSMOS-2  2021-04-12T01:16:00.000     1.2667    0           DDF        9
 983766  149.2   1.8  01:18   i   130  1.18  1.07 -0.06   0.11  0.75           COSMOS-2  2021-04-12T01:18:00.000     1.3000    0           DDF        9
 983767  150.8   1.8  01:21   g    60  1.18  1.24  0.16   0.13  0.55           COSMOS-3  2021-04-12T01:21:00.000     1.3500    0           DDF        9
 983768  150.8   1.8  01:23   r    86  1.18  1.14  0.08   0.06  0.63           COSMOS-3  2021-04-12T01:23:00.000     1.3833    0           DDF        9
 983769  150.8   1.8  01:24   i   130  1.18  1.10 -0.06   0.07  0.71           COSMOS-3  2021-04-12T01:24:00.000     1.4000    0           DDF        9
 983770  150.0   3.1  01:27   g    60  1.19  1.39  0.19   0.14  0.43           COSMOS-1  2021-04-12T01:27:00.000     1.4500    0           DDF        9
 983771  150.0   3.1  01:29   r    86  1.19  1.13  0.13   0.09  0.61           COSMOS-1  2021-04-12T01:29:00.000     1.4833    0           DDF        9
 983772  150.0   3.1  01:31   i   130  1.19  1.13 -0.03   0.06  0.65           COSMOS-1  2021-04-12T01:31:00.000     1.5167    0           DDF        9
 983773  149.2   1.8  01:33   g    60  1.18  1.22  0.16   0.17  0.57           COSMOS-2  2021-04-12T01:33:00.000     1.5500    0           DDF        9
 983774  149.2   1.8  01:35   r    86  1.18  1.16  0.11   0.06  0.59           COSMOS-2  2021-04-12T01:35:00.000     1.5833    0           DDF        9
 983775  149.2   1.8  01:37   i   130  1.18  1.09 -0.06   0.13  0.72           COSMOS-2  2021-04-12T01:37:00.000     1.6167    0           DDF        9
 983776  139.6 -31.0  01:41   g    15  1.03  1.35  0.02   0.11  0.53         2021ill_P1  2021-04-12T01:41:00.000     1.6833    0        DEBASS       10
 983777  139.6 -31.0  01:41   r    15  1.03  1.12  0.00   0.07  0.70         2021ill_P1  2021-04-12T01:41:00.000     1.6833    0        DEBASS       10
 983778  139.6 -31.0  01:42   i    15  1.03  1.02 -0.16  -0.16  0.90         2021ill_P1  2021-04-12T01:42:00.000     1.7000    0        DEBASS       10
 983779  139.6 -31.0  01:43   z    15  1.03  0.89 -0.07   0.02  1.02         2021ill_P1  2021-04-12T01:43:00.000     1.7167    0        DEBASS       10
 983780  154.5 -23.8  01:45   g    15  1.01  1.49 -0.05   0.02  0.46         2021fna_P1  2021-04-12T01:45:00.000     1.7500    0        DEBASS       10
 983781  154.5 -23.8  01:45   r    15  1.01  1.17 -0.11   0.08  0.71         2021fna_P1  2021-04-12T01:45:00.000     1.7500    0        DEBASS       10
