  expid     ra   dec     ut  fil   time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal twi     program  blockID
 998638  206.1  -7.8  01:44    i   15.0  1.12  0.99  0.19  -0.15  0.69         2021kre_P1  2021-05-18T01:44:00.000     1.7333   0      DEBASS     22.0
 998639  204.3   2.1  01:45    g   15.0  1.21  0.94  0.62   0.09  0.63         2021kxf_P1  2021-05-18T01:45:00.000     1.7500   0      DEBASS     22.0
 998640  204.3   2.1  01:46    r   15.0  1.21  0.98  0.37   0.08  0.65         2021kxf_P1  2021-05-18T01:46:00.000     1.7667   0      DEBASS     22.0
 998641  204.3   2.1  01:47    i   15.0  1.21  0.94  0.19   0.04  0.77         2021kxf_P1  2021-05-18T01:47:00.000     1.7833   0      DEBASS     22.0
 998642  195.4  27.9  01:48    r   50.0  1.88  1.03  0.71   0.25  0.39  577.A.a 21inl 21l  2021-05-18T01:48:00.000     1.8000   0         YSE     23.0
 998643  195.9  28.7  01:50    g   50.0  1.93  1.15  0.93   0.10  0.32  577.A.a 21inl 21l  2021-05-18T01:50:00.000     1.8333   0         YSE     23.0
 998644  196.2  29.3  01:51    i   15.0  1.96  1.08  0.55   0.14  0.42            2021lxb  2021-05-18T01:51:00.000     1.8500   0      DEBASS     24.0
 998645  196.2  29.3  01:52    z   15.0  1.96  0.94  0.47   0.11  0.56            2021lxb  2021-05-18T01:52:00.000     1.8667   0      DEBASS     24.0
 998646  212.0   1.6  01:54    g   50.0  1.24  1.07  0.59   0.08  0.50       TILEID: 1282  2021-05-18T01:54:00.000     1.9000   0        DESI     25.0
 998647  212.0   1.6  01:55    r   70.0  1.24  1.07  0.35   0.10  0.55       TILEID: 1282  2021-05-18T01:55:00.000     1.9167   0        DESI     25.0
 998648  212.0   1.6  01:57    z  100.0  1.24  1.09  0.18   0.03  0.54       TILEID: 1282  2021-05-18T01:57:00.000     1.9500   0        DESI     25.0
 998649  213.6   1.6  01:59    g   50.0  1.24  1.27  0.54   0.08  0.37       TILEID: 1260  2021-05-18T01:59:00.000     1.9833   0        DESI     25.0
